instruction_id,source_metric_id,source_semantic_signature,target_sheet,target_cell,target_semantic_signature,expected_value_type,template_fingerprint_id,policy_version,match_status
wi:94a754797ec7a374b9ef,LEGACY::REMASEP_01::AI89,REMASEP 01 :: SECCION C: ATENCIONES Y CONSULTAS POR OTROS PROFESIONALES NO MEDICOS :: FONO :: FONOAUDIOLOGO/A :: CONSULTAS FONOAUDIOLOGO/A :: POR EDAD (EN ANOS) :: 70 - 74 ANOS :: HOMBRES,REMASEP 01,AH118,REMASEP 01 :: SECCION C: ATENCIONES Y CONSULTAS POR OTROS PROFESIONALES NO MEDICOS :: FONOAUDIOLOGO/A :: CONSULTAS FONOAUDIOLOGO/A :: POR EDAD (EN ANOS) :: 70 - 74 ANOS :: HOMBRES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:956eeee70d605ddc1413,LEGACY::REMASEP_OD::AK73,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: INSTALACION CORONA DEFINITIVA SOBRE IMPLANTE :: REHABILITACION MEDIANTE PROTESIS FIJA IMPLANTOASISTIDA (UNITARIA Y PLURAL) :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 65-74 ANOS :: MUJERES,REMASEP_OD,AJ90,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: REHABILITACION MEDIANTE PROTESIS FIJA IMPLANTOASISTIDA (UNITARIA Y PLURAL) :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 65-74 ANOS :: MUJERES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:960a84241ac2d199a34e,LEGACY::REMASEP_01::N90,REMASEP 01 :: SECCION C: ATENCIONES Y CONSULTAS POR OTROS PROFESIONALES NO MEDICOS :: KINE :: KINESIOLOGO/A :: ATENCION KINESIOLOGICA :: POR EDAD (EN ANOS) :: 15 - 19 ANOS :: MUJERES,REMASEP 01,M119,REMASEP 01 :: SECCION C: ATENCIONES Y CONSULTAS POR OTROS PROFESIONALES NO MEDICOS :: KINESIOLOGO/A :: ATENCION KINESIOLOGICA :: POR EDAD (EN ANOS) :: 15 - 19 ANOS :: MUJERES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:9741bac705ccca162204,LEGACY::REMASEP_OD::AI70,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: INSTALACION PROTESIS TOTAL ACRILICA SUP O INF :: REHABILITACION MEDIANTE PROTESIS REMOVIBLE ACRILICA PARCIAL O TOTAL :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 60-64 ANOS :: MUJERES,REMASEP_OD,AH87,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: REHABILITACION MEDIANTE PROTESIS REMOVIBLE ACRILICA PARCIAL O TOTAL :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 60-64 ANOS :: MUJERES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:9778019bc7b36eecfda4,LEGACY::REMASEP_OD::AM63,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: 5010023 - PULPECTOMIA / 5010003 - PULPOTOMIA :: PROCEDIMIENTO PULPAR EN ODONTOPEDIATRIA (PULPOTOMIA Y PULPECTOMIA) :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 75 Y MAS ANOS :: MUJERES,REMASEP_OD,AL80,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: PROCEDIMIENTO PULPAR EN ODONTOPEDIATRIA (PULPOTOMIA Y PULPECTOMIA) :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 75 Y MAS ANOS :: MUJERES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:97c1e299ec3f0f16ad41,LEGACY::REMASEP_OD::AI51,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: 5004018 - RETIRO APARATO FIJO-LIMPIEZA-IMPRESION :: RETIRO APARATOLOGIA DE ORTODONCIA :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 60-64 ANOS :: MUJERES,REMASEP_OD,AH68,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: RETIRO APARATOLOGIA DE ORTODONCIA :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 60-64 ANOS :: MUJERES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:981d7627f6245da7e8dc,LEGACY::REMASEP_OD::O46,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: 5010009 - VIDRIO IONOMERO :: OBTURACION DIRECTA :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 5 ANOS :: MUJERES,REMASEP_OD,N63,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: OBTURACION DIRECTA :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 5 ANOS :: MUJERES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:982c5c5f163fb9f64757,LEGACY::REMASEP_OD::AL90,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: INSTALACIONES ORTOPEDIA :: INSTALACION DE DISPOSITIVO ORTOPEDICO :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 75 Y MAS ANOS :: HOMBRES,REMASEP_OD,AK107,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: INSTALACION DE DISPOSITIVO ORTOPEDICO :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 75 Y MAS ANOS :: HOMBRES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:983e66bca116abfdd6c3,LEGACY::REMASEP_OD::AC66,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: 5009012 - PULIDO RADICULAR POR SESION O SEXTANTE :: PULIDO RADICULAR :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 25-34 ANOS :: MUJERES,REMASEP_OD,AB83,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: PULIDO RADICULAR :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 25-34 ANOS :: MUJERES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:98469f6c396b6137170e,LEGACY::REMASEP_OD::P48,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: INSTALACION APARATO REMOVIBLE :: INSTALACION APARATO REMOVIBLE ORTODONCICO :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 6 ANOS :: HOMBRES,REMASEP_OD,O65,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: INSTALACION APARATO REMOVIBLE ORTODONCICO :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 6 ANOS :: HOMBRES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:985fa50a1da88123c92b,LEGACY::REMASEP_OD::AJ46,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: 5010009 - VIDRIO IONOMERO :: OBTURACION DIRECTA :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 65-74 ANOS :: HOMBRES,REMASEP_OD,AI63,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: OBTURACION DIRECTA :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 65-74 ANOS :: HOMBRES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:9870d200b97f9dada9fd,LEGACY::REMASEP_OD::X90,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: INSTALACIONES ORTOPEDIA :: INSTALACION DE DISPOSITIVO ORTOPEDICO :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 15-19 ANOS :: HOMBRES,REMASEP_OD,W107,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: INSTALACION DE DISPOSITIVO ORTOPEDICO :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 15-19 ANOS :: HOMBRES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:98e2ec54d146ba4a94c1,LEGACY::REMASEP_OD::R72,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: CEMENTACION PROTESIS FIJA SOBRE DIENTE :: REHABILITACION MEDIANTE PROTESIS FIJA UNITARIA O PLURAL :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 7 ANOS :: HOMBRES,REMASEP_OD,Q89,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: REHABILITACION MEDIANTE PROTESIS FIJA UNITARIA O PLURAL :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 7 ANOS :: HOMBRES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:98ea3f9e53a348d7b83a,LEGACY::REMASEP_OD::X63,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: 5010023 - PULPECTOMIA / 5010003 - PULPOTOMIA :: PROCEDIMIENTO PULPAR EN ODONTOPEDIATRIA (PULPOTOMIA Y PULPECTOMIA) :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 15-19 ANOS :: HOMBRES,REMASEP_OD,W80,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: PROCEDIMIENTO PULPAR EN ODONTOPEDIATRIA (PULPOTOMIA Y PULPECTOMIA) :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 15-19 ANOS :: HOMBRES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:98f6c6fc73909428824c,LEGACY::REMASEP_OD::G90,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: INSTALACIONES ORTOPEDIA :: INSTALACION DE DISPOSITIVO ORTOPEDICO :: SEGUN GRUPOS DE EDAD O DE RIESGO :: MENOS DE 1 ANO - 1 ANO :: MUJERES,REMASEP_OD,F107,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: INSTALACION DE DISPOSITIVO ORTOPEDICO :: SEGUN GRUPOS DE EDAD O DE RIESGO :: MENOS DE 1 ANO - 1 ANO :: MUJERES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:995e76edb62803bc5d3e,LEGACY::REMASEP_OD::J70,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: INSTALACION PROTESIS TOTAL ACRILICA SUP O INF :: REHABILITACION MEDIANTE PROTESIS REMOVIBLE ACRILICA PARCIAL O TOTAL :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 3 ANOS :: HOMBRES,REMASEP_OD,I87,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: REHABILITACION MEDIANTE PROTESIS REMOVIBLE ACRILICA PARCIAL O TOTAL :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 3 ANOS :: HOMBRES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:997953b20fabe433c4d5,LEGACY::REMASEP_OD::F66,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: 5009012 - PULIDO RADICULAR POR SESION O SEXTANTE :: PULIDO RADICULAR :: SEGUN GRUPOS DE EDAD O DE RIESGO :: MENOS DE 1 ANO - 1 ANO :: HOMBRES,REMASEP_OD,E83,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: PULIDO RADICULAR :: SEGUN GRUPOS DE EDAD O DE RIESGO :: MENOS DE 1 ANO - 1 ANO :: HOMBRES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:999f5db5fc9b8a637647,LEGACY::REMASEP_OD::P46,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: 5010009 - VIDRIO IONOMERO :: OBTURACION DIRECTA :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 6 ANOS :: HOMBRES,REMASEP_OD,O63,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: OBTURACION DIRECTA :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 6 ANOS :: HOMBRES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:99ec773e651048e98275,LEGACY::REMASEP_OD::Q49,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: 5004001 - INSTALACION APARATO FIJO SUP O INF :: INSTALACION APARATO FIJO ORTODONCICO :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 6 ANOS :: MUJERES,REMASEP_OD,P66,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: INSTALACION APARATO FIJO ORTODONCICO :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 6 ANOS :: MUJERES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:99ffdcd6cd9b0bca0721,LEGACY::REMASEP_OD::AI90,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: INSTALACIONES ORTOPEDIA :: INSTALACION DE DISPOSITIVO ORTOPEDICO :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 60-64 ANOS :: MUJERES,REMASEP_OD,AH107,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: INSTALACION DE DISPOSITIVO ORTOPEDICO :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 60-64 ANOS :: MUJERES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:9a1b125b50ece861228c,LEGACY::REMASEP_OD::P14,REMASEP_OD :: SECCION A: CONSULTAS Y CONTROLES ODONTOLOGICOS REALIZADOS :: A.3. ACCIONES GENERALES DE PREVENCION E HIGIENE :: 50010112 - INSTRUCCION DE HIGIENE ORAL :: INSTRUCCION Y CONTROL DE HIGIENE ORAL EN NINOS Y ADULTOS :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 6 ANOS :: HOMBRES,REMASEP_OD,O31,REMASEP_OD :: SECCION A: CONSULTAS Y CONTROLES ODONTOLOGICOS REALIZADOS :: A.3. ACCIONES GENERALES DE PREVENCION E HIGIENE :: INSTRUCCION Y CONTROL DE HIGIENE ORAL EN NINOS Y ADULTOS :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 6 ANOS :: HOMBRES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:9a426675ca6e85e54d7e,LEGACY::REMASEP_OD::F71,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: INSTALACION PROTESIS PARCIAL METALICA SUP O INF :: REHABILITACION MEDIANTE PROTESIS REMOVIBLE METALICA PARCIAL :: SEGUN GRUPOS DE EDAD O DE RIESGO :: MENOS DE 1 ANO - 1 ANO :: HOMBRES,REMASEP_OD,E88,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: REHABILITACION MEDIANTE PROTESIS REMOVIBLE METALICA PARCIAL :: SEGUN GRUPOS DE EDAD O DE RIESGO :: MENOS DE 1 ANO - 1 ANO :: HOMBRES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:9a5b346edb4bfaa25aa6,LEGACY::REMASEP_OD::X62,"REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: COMPOSITE :: PROCEDIMIENTO RESTAURADOR EN ODONTOPEDIATRIA (TODOS LOS TIPOS: RESINA, TEMPORALES Y AMALGAMAS) :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 15-19 ANOS :: HOMBRES",REMASEP_OD,W79,"REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: PROCEDIMIENTO RESTAURADOR EN ODONTOPEDIATRIA (TODOS LOS TIPOS: RESINA, TEMPORALES Y AMALGAMAS) :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 15-19 ANOS :: HOMBRES",INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:9ad7aceb397c949ac606,LEGACY::REMASEP_OD::AA51,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: 5004018 - RETIRO APARATO FIJO-LIMPIEZA-IMPRESION :: RETIRO APARATOLOGIA DE ORTODONCIA :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 20-24 ANOS :: MUJERES,REMASEP_OD,Z68,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: RETIRO APARATOLOGIA DE ORTODONCIA :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 20-24 ANOS :: MUJERES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:9af16831ba996c3c7260,LEGACY::REMASEP_OD::S74,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: NO SE REALIZA EN FG :: REHABILITACION MEDIANTE PROTESIS MUCO-IMPLANTOASISTIDA :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 7 ANOS :: MUJERES,REMASEP_OD,R91,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: REHABILITACION MEDIANTE PROTESIS MUCO-IMPLANTOASISTIDA :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 7 ANOS :: MUJERES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:9b2e226592e619b75937,LEGACY::REMASEP_OD::X14,REMASEP_OD :: SECCION A: CONSULTAS Y CONTROLES ODONTOLOGICOS REALIZADOS :: A.3. ACCIONES GENERALES DE PREVENCION E HIGIENE :: 50010112 - INSTRUCCION DE HIGIENE ORAL :: INSTRUCCION Y CONTROL DE HIGIENE ORAL EN NINOS Y ADULTOS :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 15-19 ANOS :: HOMBRES,REMASEP_OD,W31,REMASEP_OD :: SECCION A: CONSULTAS Y CONTROLES ODONTOLOGICOS REALIZADOS :: A.3. ACCIONES GENERALES DE PREVENCION E HIGIENE :: INSTRUCCION Y CONTROL DE HIGIENE ORAL EN NINOS Y ADULTOS :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 15-19 ANOS :: HOMBRES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:9b5bdfdda30f1d7c256c,LEGACY::REMASEP_OD::AE53,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: CONTROLES ORTOPED. PREQ :: ORTOPEDIA PRE-QUIRURGICA :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 35-44 ANOS :: MUJERES,REMASEP_OD,AD70,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: ORTOPEDIA PRE-QUIRURGICA :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 35-44 ANOS :: MUJERES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:9bb9ab62742ea86740a2,LEGACY::REMASEP_OD::AB53,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: CONTROLES ORTOPED. PREQ :: ORTOPEDIA PRE-QUIRURGICA :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 25-34 ANOS :: HOMBRES,REMASEP_OD,AA70,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: ORTOPEDIA PRE-QUIRURGICA :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 25-34 ANOS :: HOMBRES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:9bfeac7949a153e44a65,LEGACY::REMASEP_OD::P9,REMASEP_OD :: SECCION A: CONSULTAS Y CONTROLES ODONTOLOGICOS REALIZADOS :: A.1. CONSULTAS Y ALTAS :: CONTROL ODONTOLOGIA GENERAL :: CONTROLES ODONTOLOGICOS GENERALES :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 6 ANOS :: HOMBRES,REMASEP_OD,O18,REMASEP_OD :: SECCION A: CONSULTAS Y CONTROLES ODONTOLOGICOS REALIZADOS :: A.1. CONSULTAS Y ALTAS :: CONTROLES ODONTOLOGICOS GENERALES :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 6 ANOS :: HOMBRES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:9c023b11094763237832,LEGACY::REMASEP_OD::AB8,REMASEP_OD :: SECCION A: CONSULTAS Y CONTROLES ODONTOLOGICOS REALIZADOS :: A.1. CONSULTAS Y ALTAS :: EVALUACION ODONTOLOGIA GENERAL :: PRIMERAS CONSULTAS (ANO) DE ODONTOLOGIA ESPECIALIDADES :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 25-34 ANOS :: HOMBRES,REMASEP_OD,AA17,REMASEP_OD :: SECCION A: CONSULTAS Y CONTROLES ODONTOLOGICOS REALIZADOS :: A.1. CONSULTAS Y ALTAS :: PRIMERAS CONSULTAS (ANO) DE ODONTOLOGIA ESPECIALIDADES :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 25-34 ANOS :: HOMBRES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:9ca78cba2935ecfd5d73,LEGACY::REMASEP_OD::G71,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: INSTALACION PROTESIS PARCIAL METALICA SUP O INF :: REHABILITACION MEDIANTE PROTESIS REMOVIBLE METALICA PARCIAL :: SEGUN GRUPOS DE EDAD O DE RIESGO :: MENOS DE 1 ANO - 1 ANO :: MUJERES,REMASEP_OD,F88,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: REHABILITACION MEDIANTE PROTESIS REMOVIBLE METALICA PARCIAL :: SEGUN GRUPOS DE EDAD O DE RIESGO :: MENOS DE 1 ANO - 1 ANO :: MUJERES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:9cd4a3586dee8196615d,LEGACY::REMASEP_01::AD84,REMASEP 01 :: SECCION C: ATENCIONES Y CONSULTAS POR OTROS PROFESIONALES NO MEDICOS :: ENFERMER :: ENFERMERA/O :: ATENCION AL PACIENTE :: POR EDAD (EN ANOS) :: 55 - 59 ANOS :: MUJERES,REMASEP 01,AC113,REMASEP 01 :: SECCION C: ATENCIONES Y CONSULTAS POR OTROS PROFESIONALES NO MEDICOS :: ENFERMERA/O :: ATENCION AL PACIENTE :: POR EDAD (EN ANOS) :: 55 - 59 ANOS :: MUJERES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:9d10e25fabfc47e5bf98,LEGACY::REMASEP_OD::AM90,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: INSTALACIONES ORTOPEDIA :: INSTALACION DE DISPOSITIVO ORTOPEDICO :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 75 Y MAS ANOS :: MUJERES,REMASEP_OD,AL107,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: INSTALACION DE DISPOSITIVO ORTOPEDICO :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 75 Y MAS ANOS :: MUJERES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
wi:9d2381366c180f6e933c,LEGACY::REMASEP_OD::AK49,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: 5004001 - INSTALACION APARATO FIJO SUP O INF :: INSTALACION APARATO FIJO ORTODONCICO :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 65-74 ANOS :: MUJERES,REMASEP_OD,AJ66,REMASEP_OD :: SECCION B: ACTIVIDADES DE ATENCION EN ESPECIALIDADES ODONTOLOGICAS. :: INSTALACION APARATO FIJO ORTODONCICO :: SEGUN GRUPOS DE EDAD O DE RIESGO :: 65-74 ANOS :: MUJERES,INTEGER_COUNT,stf:dc624775927d4d4d,writable_target_mapping_2026,EXACT_SEMANTIC_MATCH
